id,cost,category,name,brand,retail_price,department,sku,distribution_center_id
1715,76.54,Shorts,Gap Bermuda Shorts #1715,Gap,163.91,Women,SKU-001715,8
1716,134.96,Swim,Patagonia Swimwear #1716,Patagonia,395.17,Men,SKU-001716,5
1717,58.15,Dresses,Free People Formal Dresses #1717,Free People,124.19,Men,SKU-001717,1
1718,83.35,Dresses,Prada Maxi Dresses #1718,Prada,266.42,Kids,SKU-001718,5
1719,152.78,Shorts,Wrangler Athletic Shorts #1719,Wrangler,359.66,Men,SKU-001719,8
1720,103.01,Socks,Levi's Ankle Socks #1720,Levi's,260.45,Women,SKU-001720,5
1721,150.08,Swim,Free People Swimwear #1721,Free People,439.23,Kids,SKU-001721,1
1722,148.36,Underwear,American Eagle Boxers #1722,American Eagle,322.41,Kids,SKU-001722,10
1723,234.57,Jeans,Puma Straight Jeans #1723,Puma,541.71,Kids,SKU-001723,10
1724,186.76,Suits,Gap Blazers #1724,Gap,412.27,Women,SKU-001724,7
1725,238.93,Accessories,Under Armour Sunglasses #1725,Under Armour,610.23,Women,SKU-001725,3
1726,27.01,Skirts,Puma A-Line Skirts #1726,Puma,64.92,Women,SKU-001726,10
1727,58.6,Pants & Capris,Versace Shorts #1727,Versace,170.46,Men,SKU-001727,2
1728,247.06,Blazers & Jackets,American Eagle Leather Jackets #1728,American Eagle,648.68,Men,SKU-001728,2
1729,185.57,Tops & Tees,Puma Tank Tops #1729,Puma,340.29,Men,SKU-001729,5
1730,243.7,Suits,Anthropologie Business Suits #1730,Anthropologie,589.61,Women,SKU-001730,7
1731,175.52,Sleep & Lounge,Patagonia Robes #1731,Patagonia,349.76,Women,SKU-001731,7
1732,105.3,Accessories,Calvin Klein Hats #1732,Calvin Klein,323.03,Kids,SKU-001732,7
1733,149.43,Socks,Adidas Crew Socks #1733,Adidas,467.3,Men,SKU-001733,3
1734,193.98,Outerwear & Coats,Forever 21 Vests #1734,Forever 21,546.7,Kids,SKU-001734,10
1735,189.92,Pants & Capris,Reebok Shorts #1735,Reebok,518.49,Men,SKU-001735,6
1736,23.19,Skirts,Patagonia Mini Skirts #1736,Patagonia,58.09,Women,SKU-001736,8
1737,39.78,Fashion Hoodies & Sweatshirts,J.Crew Hoodies #1737,J.Crew,107.4,Men,SKU-001737,10
1738,85.45,Leggings,Under Armour Casual Leggings #1738,Under Armour,234.23,Women,SKU-001738,1
1739,158.04,Active,Hollister Yoga Pants #1739,Hollister,331.42,Kids,SKU-001739,5
1740,14.03,Skirts,Gucci A-Line Skirts #1740,Gucci,31.03,Women,SKU-001740,10
1741,191.94,Footwear,American Eagle Flats #1741,American Eagle,504.67,Kids,SKU-001741,10
1742,29.3,Socks,American Eagle Ankle Socks #1742,American Eagle,87.82,Kids,SKU-001742,3
1743,145.49,Underwear,New Balance Boxers #1743,New Balance,440.95,Men,SKU-001743,10
1744,61.92,Jeans,Anthropologie Bootcut Jeans #1744,Anthropologie,181.38,Men,SKU-001744,7
1745,61.51,Shorts,Abercrombie Athletic Shorts #1745,Abercrombie,143.02,Men,SKU-001745,4
1746,103.74,Active,Puma Sports Bras #1746,Puma,189.41,Women,SKU-001746,8
1747,7.22,Active,Nike Athletic Shorts #1747,Nike,18.65,Men,SKU-001747,2
1748,145.56,Outerwear & Coats,Calvin Klein Vests #1748,Calvin Klein,281.92,Kids,SKU-001748,8
1749,163.19,Suits,Hollister Business Suits #1749,Hollister,294.76,Kids,SKU-001749,8
1750,213.86,Underwear,Puma Boxers #1750,Puma,660.38,Men,SKU-001750,9
1751,47.67,Fashion Hoodies & Sweatshirts,H&M Crewneck Sweatshirts #1751,H&M,113.45,Kids,SKU-001751,2
1752,222.45,Skirts,Tommy Hilfiger Midi Skirts #1752,Tommy Hilfiger,572.4,Women,SKU-001752,1
1753,46.86,Accessories,Nike Jewelry #1753,Nike,147.59,Women,SKU-001753,5
1754,243.24,Tops & Tees,Burberry Tank Tops #1754,Burberry,578.55,Women,SKU-001754,2
1755,102.51,Shorts,New Balance Athletic Shorts #1755,New Balance,327.0,Men,SKU-001755,7
1756,78.18,Active,Abercrombie Athletic Shorts #1756,Abercrombie,164.63,Women,SKU-001756,9
1757,48.01,Outerwear & Coats,American Eagle Jackets #1757,American Eagle,152.66,Kids,SKU-001757,9
1758,179.41,Footwear,Patagonia Sneakers #1758,Patagonia,369.97,Kids,SKU-001758,7
1759,192.72,Underwear,Under Armour Boxers #1759,Under Armour,502.31,Men,SKU-001759,6
1760,46.03,Blazers & Jackets,Anthropologie Denim Jackets #1760,Anthropologie,96.37,Men,SKU-001760,6
1761,172.12,Sleep & Lounge,Adidas Robes #1761,Adidas,524.18,Kids,SKU-001761,8
1762,78.49,Intimates,Abercrombie Lingerie #1762,Abercrombie,158.24,Men,SKU-001762,10
1763,173.52,Accessories,Tommy Hilfiger Sunglasses #1763,Tommy Hilfiger,508.25,Men,SKU-001763,10
1764,206.5,Skirts,Banana Republic Midi Skirts #1764,Banana Republic,632.52,Kids,SKU-001764,2
1765,105.4,Leggings,Banana Republic Workout Leggings #1765,Banana Republic,196.14,Men,SKU-001765,4
1766,231.54,Shirts & Tops,Adidas Polo Shirts #1766,Adidas,714.22,Women,SKU-001766,10
1767,235.65,Shorts,Versace Athletic Shorts #1767,Versace,439.5,Men,SKU-001767,3
1768,230.28,Dresses,Nike Mini Dresses #1768,Nike,636.61,Kids,SKU-001768,7
1769,45.85,Tops & Tees,Forever 21 Blouses #1769,Forever 21,98.46,Kids,SKU-001769,6
1770,81.14,Dresses,Nike Mini Dresses #1770,Nike,164.82,Kids,SKU-001770,5
1771,158.3,Suits,Gap Blazers #1771,Gap,317.71,Kids,SKU-001771,1
1772,206.0,Dresses,Tommy Hilfiger Maxi Dresses #1772,Tommy Hilfiger,537.21,Kids,SKU-001772,2
1773,86.66,Pants & Capris,Columbia Chinos #1773,Columbia,198.23,Men,SKU-001773,6
1774,83.28,Suits,Under Armour Business Suits #1774,Under Armour,233.43,Men,SKU-001774,9
1775,235.3,Socks,Ralph Lauren Ankle Socks #1775,Ralph Lauren,432.14,Kids,SKU-001775,10
1776,232.28,Dresses,Levi's Maxi Dresses #1776,Levi's,681.16,Kids,SKU-001776,6
1777,167.58,Shorts,Adidas Bermuda Shorts #1777,Adidas,346.59,Kids,SKU-001777,2
1778,104.31,Tops & Tees,Forever 21 Crop Tops #1778,Forever 21,231.48,Women,SKU-001778,3
1779,157.37,Leggings,Reebok Casual Leggings #1779,Reebok,383.03,Kids,SKU-001779,10
1780,145.95,Sleep & Lounge,Burberry Pajamas #1780,Burberry,414.29,Kids,SKU-001780,2
1781,22.51,Fashion Hoodies & Sweatshirts,Calvin Klein Hoodies #1781,Calvin Klein,48.64,Men,SKU-001781,10
1782,30.61,Swim,H&M Cover Ups #1782,H&M,83.36,Kids,SKU-001782,5
1783,219.76,Skirts,Patagonia A-Line Skirts #1783,Patagonia,514.02,Women,SKU-001783,9
1784,137.03,Leggings,Reebok Casual Leggings #1784,Reebok,251.58,Men,SKU-001784,10
1785,200.02,Shirts & Tops,North Face T-Shirts #1785,North Face,495.55,Men,SKU-001785,1
1786,187.06,Suits,Wrangler Business Suits #1786,Wrangler,423.88,Kids,SKU-001786,9
1787,191.36,Underwear,Forever 21 Briefs #1787,Forever 21,601.86,Kids,SKU-001787,10
1788,144.25,Blazers & Jackets,Adidas Leather Jackets #1788,Adidas,441.82,Women,SKU-001788,8
1789,217.46,Outerwear & Coats,Reebok Jackets #1789,Reebok,468.39,Women,SKU-001789,2
1790,227.39,Footwear,Gap Boots #1790,Gap,655.94,Kids,SKU-001790,7
1791,35.18,Underwear,North Face Briefs #1791,North Face,63.72,Men,SKU-001791,5
1792,233.28,Accessories,Abercrombie Belts #1792,Abercrombie,430.86,Women,SKU-001792,9
1793,47.65,Jeans,New Balance Straight Jeans #1793,New Balance,146.34,Men,SKU-001793,4
1794,133.35,Socks,New Balance Ankle Socks #1794,New Balance,354.94,Men,SKU-001794,5
1795,112.3,Dresses,Zara Mini Dresses #1795,Zara,246.58,Men,SKU-001795,8
1796,176.93,Suits,Calvin Klein Blazers #1796,Calvin Klein,339.43,Women,SKU-001796,5
1797,22.15,Shirts & Tops,Anthropologie Casual Shirts #1797,Anthropologie,68.68,Men,SKU-001797,2
1798,33.37,Dresses,Calvin Klein Maxi Dresses #1798,Calvin Klein,87.22,Women,SKU-001798,10
1799,176.57,Accessories,Puma Hats #1799,Puma,562.72,Kids,SKU-001799,8
1800,160.98,Footwear,Calvin Klein Sneakers #1800,Calvin Klein,335.81,Men,SKU-001800,1
1801,132.57,Swim,Free People Cover Ups #1801,Free People,288.9,Men,SKU-001801,8
1802,18.66,Accessories,Forever 21 Sunglasses #1802,Forever 21,48.35,Men,SKU-001802,8
1803,247.34,Suits,H&M Blazers #1803,H&M,508.25,Women,SKU-001803,4
1804,201.97,Intimates,Free People Lingerie #1804,Free People,599.18,Women,SKU-001804,1
1805,128.57,Fashion Hoodies & Sweatshirts,Levi's Hoodies #1805,Levi's,239.49,Kids,SKU-001805,3
1806,55.69,Accessories,American Eagle Bags #1806,American Eagle,136.47,Women,SKU-001806,5
1807,249.5,Suits,Forever 21 Business Suits #1807,Forever 21,592.19,Kids,SKU-001807,1
1808,52.49,Shorts,Patagonia Bermuda Shorts #1808,Patagonia,124.62,Men,SKU-001808,9
1809,87.07,Blazers & Jackets,American Eagle Blazers #1809,American Eagle,173.57,Men,SKU-001809,6
1810,172.61,Shirts & Tops,Under Armour Polo Shirts #1810,Under Armour,345.95,Kids,SKU-001810,6
1811,181.57,Suits,Puma Blazers #1811,Puma,357.19,Kids,SKU-001811,1
1812,53.07,Accessories,Reebok Sunglasses #1812,Reebok,149.75,Men,SKU-001812,5
1813,195.65,Fashion Hoodies & Sweatshirts,Abercrombie Crewneck Sweatshirts #1813,Abercrombie,451.21,Men,SKU-001813,7
1814,248.09,Shirts & Tops,Reebok T-Shirts #1814,Reebok,771.12,Women,SKU-001814,10
1815,221.3,Active,Hollister Athletic Shorts #1815,Hollister,431.0,Women,SKU-001815,10
1816,214.88,Suits,Zara Business Suits #1816,Zara,487.32,Men,SKU-001816,7
1817,189.83,Shorts,Patagonia Athletic Shorts #1817,Patagonia,397.76,Men,SKU-001817,2
1818,159.81,Shirts & Tops,Patagonia T-Shirts #1818,Patagonia,440.84,Women,SKU-001818,9
1819,213.52,Pants & Capris,Tommy Hilfiger Jeans #1819,Tommy Hilfiger,549.03,Women,SKU-001819,6
1820,103.09,Dresses,Under Armour Maxi Dresses #1820,Under Armour,284.99,Kids,SKU-001820,6
1821,84.27,Tops & Tees,Adidas Tank Tops #1821,Adidas,182.5,Kids,SKU-001821,9
1822,17.32,Suits,Versace Business Suits #1822,Versace,37.0,Kids,SKU-001822,9
1823,209.01,Shorts,Patagonia Athletic Shorts #1823,Patagonia,629.71,Kids,SKU-001823,5
1824,40.79,Footwear,Versace Sneakers #1824,Versace,95.59,Women,SKU-001824,1
1825,16.88,Sleep & Lounge,Patagonia Robes #1825,Patagonia,46.44,Men,SKU-001825,3
1826,156.29,Shirts & Tops,Reebok Polo Shirts #1826,Reebok,322.31,Kids,SKU-001826,1
1827,17.51,Shorts,Puma Athletic Shorts #1827,Puma,54.94,Women,SKU-001827,9
1828,44.88,Pants & Capris,Calvin Klein Leggings #1828,Calvin Klein,117.22,Women,SKU-001828,4
1829,114.96,Outerwear & Coats,Hollister Coats #1829,Hollister,262.56,Men,SKU-001829,10
1830,137.48,Shorts,Prada Bermuda Shorts #1830,Prada,266.93,Women,SKU-001830,3
1831,197.92,Blazers & Jackets,North Face Leather Jackets #1831,North Face,396.0,Women,SKU-001831,4
1832,132.42,Socks,Banana Republic Crew Socks #1832,Banana Republic,342.28,Men,SKU-001832,5
1833,108.5,Intimates,American Eagle Underwear #1833,American Eagle,269.16,Women,SKU-001833,3
1834,207.57,Accessories,Levi's Bags #1834,Levi's,399.29,Kids,SKU-001834,6
1835,163.52,Tops & Tees,Tommy Hilfiger Crop Tops #1835,Tommy Hilfiger,412.07,Men,SKU-001835,6
1836,190.34,Intimates,Wrangler Bras & Bralettes #1836,Wrangler,528.65,Men,SKU-001836,1
1837,27.93,Pants & Capris,Abercrombie Shorts #1837,Abercrombie,50.41,Kids,SKU-001837,2
1838,147.24,Socks,Puma Ankle Socks #1838,Puma,418.35,Kids,SKU-001838,4
1839,87.04,Intimates,North Face Lingerie #1839,North Face,168.29,Kids,SKU-001839,5
1840,216.98,Jeans,Under Armour Skinny Jeans #1840,Under Armour,442.79,Women,SKU-001840,5
1841,235.49,Swim,North Face Swimwear #1841,North Face,683.9,Women,SKU-001841,1
1842,30.14,Tops & Tees,Free People Tank Tops #1842,Free People,57.43,Women,SKU-001842,9
1843,221.65,Suits,Banana Republic Blazers #1843,Banana Republic,462.66,Kids,SKU-001843,5
1844,87.59,Outerwear & Coats,Zara Coats #1844,Zara,258.73,Men,SKU-001844,2
1845,63.51,Dresses,Nike Formal Dresses #1845,Nike,195.43,Men,SKU-001845,9
1846,109.83,Skirts,UNIQLO A-Line Skirts #1846,UNIQLO,265.14,Men,SKU-001846,7
1847,241.93,Tops & Tees,Anthropologie Tank Tops #1847,Anthropologie,711.88,Kids,SKU-001847,4
1848,13.52,Jeans,Forever 21 Skinny Jeans #1848,Forever 21,29.68,Women,SKU-001848,2
1849,51.7,Skirts,Abercrombie A-Line Skirts #1849,Abercrombie,157.04,Men,SKU-001849,10
1850,120.67,Underwear,Banana Republic Boxers #1850,Banana Republic,384.28,Kids,SKU-001850,1
1851,232.37,Pants & Capris,Versace Leggings #1851,Versace,571.04,Women,SKU-001851,1
1852,223.05,Dresses,Banana Republic Maxi Dresses #1852,Banana Republic,441.9,Women,SKU-001852,7
1853,26.84,Blazers & Jackets,American Eagle Leather Jackets #1853,American Eagle,84.72,Women,SKU-001853,7
1854,129.5,Footwear,Gucci Boots #1854,Gucci,326.88,Women,SKU-001854,3
1855,159.93,Socks,American Eagle Crew Socks #1855,American Eagle,427.64,Men,SKU-001855,10
1856,243.75,Skirts,J.Crew A-Line Skirts #1856,J.Crew,667.87,Men,SKU-001856,8
1857,43.46,Outerwear & Coats,Calvin Klein Jackets #1857,Calvin Klein,130.85,Men,SKU-001857,10
1858,26.25,Dresses,Gap Formal Dresses #1858,Gap,55.72,Kids,SKU-001858,5
1859,103.71,Intimates,Zara Underwear #1859,Zara,275.88,Kids,SKU-001859,5
1860,149.18,Jeans,Prada Skinny Jeans #1860,Prada,458.83,Men,SKU-001860,8
1861,181.75,Footwear,Nike Sandals #1861,Nike,430.63,Men,SKU-001861,6
1862,227.08,Leggings,Versace Workout Leggings #1862,Versace,690.09,Women,SKU-001862,10
1863,159.01,Shirts & Tops,Tommy Hilfiger T-Shirts #1863,Tommy Hilfiger,402.5,Women,SKU-001863,2
1864,50.42,Accessories,New Balance Hats #1864,New Balance,151.79,Women,SKU-001864,3
1865,111.78,Pants & Capris,Tommy Hilfiger Shorts #1865,Tommy Hilfiger,248.11,Men,SKU-001865,5
1866,31.6,Swim,Levi's Cover Ups #1866,Levi's,63.36,Men,SKU-001866,7
1867,22.23,Suits,Levi's Blazers #1867,Levi's,52.31,Men,SKU-001867,5
1868,220.27,Jeans,Calvin Klein Straight Jeans #1868,Calvin Klein,404.83,Women,SKU-001868,3
1869,223.83,Tops & Tees,Anthropologie Tank Tops #1869,Anthropologie,707.42,Men,SKU-001869,1
1870,210.89,Active,Forever 21 Yoga Pants #1870,Forever 21,561.69,Women,SKU-001870,8
1871,122.05,Leggings,Under Armour Workout Leggings #1871,Under Armour,284.59,Men,SKU-001871,10
1872,122.97,Socks,Puma Ankle Socks #1872,Puma,357.03,Kids,SKU-001872,5
1873,129.94,Dresses,Gap Maxi Dresses #1873,Gap,376.26,Men,SKU-001873,2
1874,161.91,Dresses,Wrangler Formal Dresses #1874,Wrangler,466.06,Men,SKU-001874,2
1875,243.92,Accessories,Levi's Jewelry #1875,Levi's,493.51,Men,SKU-001875,10
1876,143.97,Underwear,Under Armour Briefs #1876,Under Armour,429.23,Kids,SKU-001876,9
1877,104.73,Pants & Capris,Banana Republic Leggings #1877,Banana Republic,269.37,Women,SKU-001877,3
1878,182.22,Blazers & Jackets,Versace Denim Jackets #1878,Versace,403.07,Women,SKU-001878,1
1879,40.08,Fashion Hoodies & Sweatshirts,Puma Crewneck Sweatshirts #1879,Puma,116.54,Women,SKU-001879,7
1880,12.4,Leggings,Reebok Casual Leggings #1880,Reebok,37.09,Women,SKU-001880,5
1881,229.42,Blazers & Jackets,Versace Blazers #1881,Versace,610.7,Men,SKU-001881,9
1882,11.28,Skirts,Zara Midi Skirts #1882,Zara,24.45,Women,SKU-001882,6
1883,123.46,Accessories,Nike Jewelry #1883,Nike,295.01,Kids,SKU-001883,5
1884,107.98,Blazers & Jackets,Nike Denim Jackets #1884,Nike,282.23,Women,SKU-001884,3
1885,63.65,Intimates,Levi's Lingerie #1885,Levi's,148.46,Kids,SKU-001885,8
1886,170.03,Intimates,Prada Underwear #1886,Prada,323.23,Women,SKU-001886,8
1887,38.71,Fashion Hoodies & Sweatshirts,Versace Crewneck Sweatshirts #1887,Versace,80.61,Kids,SKU-001887,5
1888,44.86,Socks,North Face Ankle Socks #1888,North Face,142.41,Women,SKU-001888,5
1889,204.02,Active,Hollister Yoga Pants #1889,Hollister,429.8,Kids,SKU-001889,9
1890,38.8,Active,Free People Yoga Pants #1890,Free People,114.22,Men,SKU-001890,1
1891,207.78,Suits,Adidas Business Suits #1891,Adidas,603.5,Men,SKU-001891,1
1892,8.11,Jeans,Versace Bootcut Jeans #1892,Versace,20.91,Men,SKU-001892,1
1893,162.12,Sleep & Lounge,Columbia Robes #1893,Columbia,339.74,Women,SKU-001893,9
1894,130.29,Pants & Capris,Reebok Leggings #1894,Reebok,264.27,Kids,SKU-001894,6
1895,31.29,Shorts,Gap Bermuda Shorts #1895,Gap,80.1,Women,SKU-001895,7
1896,44.37,Jeans,Abercrombie Bootcut Jeans #1896,Abercrombie,113.35,Women,SKU-001896,3
1897,128.94,Leggings,Tommy Hilfiger Workout Leggings #1897,Tommy Hilfiger,303.19,Kids,SKU-001897,6
1898,213.89,Skirts,Columbia A-Line Skirts #1898,Columbia,632.53,Kids,SKU-001898,8
1899,247.83,Fashion Hoodies & Sweatshirts,American Eagle Hoodies #1899,American Eagle,680.55,Men,SKU-001899,9
1900,186.39,Outerwear & Coats,Hollister Coats #1900,Hollister,353.49,Women,SKU-001900,4
1901,100.21,Fashion Hoodies & Sweatshirts,Calvin Klein Hoodies #1901,Calvin Klein,270.07,Men,SKU-001901,5
1902,119.25,Tops & Tees,Forever 21 Crop Tops #1902,Forever 21,261.73,Men,SKU-001902,1
1903,110.4,Socks,North Face Ankle Socks #1903,North Face,344.45,Women,SKU-001903,9
1904,111.39,Footwear,Hollister Sandals #1904,Hollister,351.44,Men,SKU-001904,2
1905,102.74,Shirts & Tops,Free People Casual Shirts #1905,Free People,277.73,Men,SKU-001905,7
1906,169.58,Intimates,Versace Lingerie #1906,Versace,393.1,Men,SKU-001906,9
1907,191.79,Shorts,Burberry Athletic Shorts #1907,Burberry,541.78,Women,SKU-001907,2
1908,98.31,Shorts,Wrangler Bermuda Shorts #1908,Wrangler,190.16,Kids,SKU-001908,5
1909,76.63,Shorts,Nike Bermuda Shorts #1909,Nike,196.0,Men,SKU-001909,1
1910,184.02,Accessories,Patagonia Sunglasses #1910,Patagonia,511.54,Men,SKU-001910,8
1911,224.93,Outerwear & Coats,H&M Jackets #1911,H&M,539.45,Kids,SKU-001911,10
1912,199.8,Tops & Tees,Abercrombie Tank Tops #1912,Abercrombie,584.9,Men,SKU-001912,2
1913,164.84,Shorts,UNIQLO Athletic Shorts #1913,UNIQLO,369.25,Men,SKU-001913,10
1914,108.81,Fashion Hoodies & Sweatshirts,Forever 21 Crewneck Sweatshirts #1914,Forever 21,240.92,Kids,SKU-001914,5
1915,221.27,Socks,Wrangler Crew Socks #1915,Wrangler,483.05,Men,SKU-001915,5
1916,91.65,Active,Anthropologie Athletic Shorts #1916,Anthropologie,209.53,Kids,SKU-001916,8
1917,88.87,Outerwear & Coats,UNIQLO Vests #1917,UNIQLO,212.74,Women,SKU-001917,8
1918,134.71,Sleep & Lounge,North Face Robes #1918,North Face,307.31,Women,SKU-001918,7
1919,35.65,Pants & Capris,North Face Chinos #1919,North Face,103.59,Women,SKU-001919,4
1920,57.83,Dresses,UNIQLO Maxi Dresses #1920,UNIQLO,176.56,Men,SKU-001920,7
1921,127.34,Underwear,American Eagle Briefs #1921,American Eagle,402.5,Kids,SKU-001921,10
1922,171.55,Blazers & Jackets,Reebok Denim Jackets #1922,Reebok,400.87,Men,SKU-001922,10
1923,31.8,Skirts,UNIQLO Midi Skirts #1923,UNIQLO,92.42,Men,SKU-001923,2
1924,14.55,Shorts,Calvin Klein Athletic Shorts #1924,Calvin Klein,35.0,Men,SKU-001924,10
1925,210.35,Underwear,American Eagle Briefs #1925,American Eagle,412.05,Kids,SKU-001925,8
1926,206.15,Suits,Forever 21 Blazers #1926,Forever 21,387.94,Men,SKU-001926,1
1927,29.82,Accessories,Adidas Bags #1927,Adidas,69.66,Kids,SKU-001927,3
1928,240.54,Skirts,Burberry A-Line Skirts #1928,Burberry,743.96,Kids,SKU-001928,3
1929,57.6,Blazers & Jackets,Banana Republic Leather Jackets #1929,Banana Republic,168.97,Women,SKU-001929,3
1930,20.96,Jeans,Puma Skinny Jeans #1930,Puma,49.85,Women,SKU-001930,9
1931,147.49,Dresses,Forever 21 Maxi Dresses #1931,Forever 21,460.76,Men,SKU-001931,3
1932,141.3,Swim,Burberry Swimwear #1932,Burberry,376.03,Men,SKU-001932,3
1933,241.44,Skirts,H&M Midi Skirts #1933,H&M,632.29,Men,SKU-001933,5
1934,156.57,Blazers & Jackets,Zara Blazers #1934,Zara,489.39,Women,SKU-001934,4
1935,76.7,Sleep & Lounge,Wrangler Robes #1935,Wrangler,232.39,Men,SKU-001935,7
1936,173.03,Footwear,Nike Flats #1936,Nike,396.53,Men,SKU-001936,1
1937,101.36,Skirts,Banana Republic A-Line Skirts #1937,Banana Republic,312.08,Kids,SKU-001937,9
1938,68.79,Suits,Adidas Business Suits #1938,Adidas,159.89,Women,SKU-001938,9
1939,156.55,Jeans,UNIQLO Bootcut Jeans #1939,UNIQLO,314.67,Men,SKU-001939,3
1940,232.08,Swim,American Eagle Swimwear #1940,American Eagle,530.31,Men,SKU-001940,10
1941,33.26,Shorts,Ralph Lauren Athletic Shorts #1941,Ralph Lauren,72.54,Kids,SKU-001941,1
1942,236.61,Pants & Capris,Forever 21 Jeans #1942,Forever 21,426.32,Men,SKU-001942,7
1943,21.58,Fashion Hoodies & Sweatshirts,UNIQLO Crewneck Sweatshirts #1943,UNIQLO,53.94,Women,SKU-001943,5
1944,162.29,Skirts,Reebok Midi Skirts #1944,Reebok,298.38,Men,SKU-001944,9
1945,39.71,Shirts & Tops,Patagonia Casual Shirts #1945,Patagonia,75.96,Men,SKU-001945,7
1946,14.98,Shorts,Levi's Bermuda Shorts #1946,Levi's,35.13,Women,SKU-001946,6
1947,202.6,Leggings,Anthropologie Workout Leggings #1947,Anthropologie,535.96,Men,SKU-001947,9
1948,159.9,Intimates,J.Crew Lingerie #1948,J.Crew,309.32,Kids,SKU-001948,7
1949,29.93,Active,Abercrombie Yoga Pants #1949,Abercrombie,63.29,Kids,SKU-001949,7
1950,240.05,Dresses,American Eagle Mini Dresses #1950,American Eagle,721.08,Women,SKU-001950,1
1951,172.79,Fashion Hoodies & Sweatshirts,UNIQLO Crewneck Sweatshirts #1951,UNIQLO,344.74,Women,SKU-001951,4
1952,11.0,Intimates,Banana Republic Lingerie #1952,Banana Republic,28.59,Men,SKU-001952,7
1953,52.57,Socks,Puma Ankle Socks #1953,Puma,116.31,Kids,SKU-001953,9
1954,190.52,Pants & Capris,Versace Leggings #1954,Versace,605.47,Women,SKU-001954,9
1955,78.99,Accessories,Banana Republic Hats #1955,Banana Republic,251.76,Men,SKU-001955,8
1956,81.13,Sleep & Lounge,Free People Robes #1956,Free People,178.42,Women,SKU-001956,2
1957,212.71,Blazers & Jackets,Versace Denim Jackets #1957,Versace,409.48,Men,SKU-001957,10
1958,46.71,Jeans,Zara Skinny Jeans #1958,Zara,148.0,Women,SKU-001958,10
1959,33.06,Dresses,Prada Formal Dresses #1959,Prada,90.78,Women,SKU-001959,10
1960,192.19,Shorts,Zara Athletic Shorts #1960,Zara,382.16,Women,SKU-001960,2
1961,178.07,Jeans,UNIQLO Straight Jeans #1961,UNIQLO,563.24,Kids,SKU-001961,8
1962,171.27,Accessories,Wrangler Sunglasses #1962,Wrangler,517.53,Men,SKU-001962,6
1963,212.03,Pants & Capris,Patagonia Jeans #1963,Patagonia,540.51,Women,SKU-001963,1
1964,158.54,Underwear,Tommy Hilfiger Boxers #1964,Tommy Hilfiger,304.8,Men,SKU-001964,8
1965,152.18,Dresses,UNIQLO Formal Dresses #1965,UNIQLO,325.71,Women,SKU-001965,5
1966,94.58,Accessories,Zara Bags #1966,Zara,178.38,Kids,SKU-001966,6
1967,24.16,Dresses,Calvin Klein Maxi Dresses #1967,Calvin Klein,62.09,Women,SKU-001967,7
1968,50.51,Active,Puma Athletic Shorts #1968,Puma,98.52,Women,SKU-001968,9
1969,176.37,Jeans,J.Crew Straight Jeans #1969,J.Crew,554.68,Women,SKU-001969,9
1970,235.12,Tops & Tees,Adidas Blouses #1970,Adidas,609.85,Women,SKU-001970,10
1971,69.82,Underwear,Gap Boxers #1971,Gap,143.09,Women,SKU-001971,5
1972,186.87,Footwear,Nike Sandals #1972,Nike,449.42,Kids,SKU-001972,2
1973,174.89,Active,North Face Yoga Pants #1973,North Face,347.68,Women,SKU-001973,10
1974,72.97,Shorts,Banana Republic Athletic Shorts #1974,Banana Republic,186.55,Kids,SKU-001974,2
1975,46.16,Fashion Hoodies & Sweatshirts,J.Crew Hoodies #1975,J.Crew,135.02,Kids,SKU-001975,6
1976,48.25,Sleep & Lounge,Ralph Lauren Pajamas #1976,Ralph Lauren,91.87,Women,SKU-001976,2
1977,97.47,Shorts,Tommy Hilfiger Bermuda Shorts #1977,Tommy Hilfiger,183.72,Men,SKU-001977,6
1978,161.42,Pants & Capris,Adidas Chinos #1978,Adidas,415.39,Kids,SKU-001978,2
1979,126.13,Blazers & Jackets,Nike Leather Jackets #1979,Nike,246.63,Kids,SKU-001979,6
1980,41.64,Socks,Under Armour Ankle Socks #1980,Under Armour,90.41,Women,SKU-001980,1
1981,59.7,Active,Adidas Athletic Shorts #1981,Adidas,137.87,Kids,SKU-001981,6
1982,11.31,Sleep & Lounge,Gucci Pajamas #1982,Gucci,31.88,Men,SKU-001982,8
1983,176.43,Sleep & Lounge,Patagonia Pajamas #1983,Patagonia,492.55,Women,SKU-001983,10
1984,183.48,Underwear,Anthropologie Boxers #1984,Anthropologie,367.1,Women,SKU-001984,2
1985,177.06,Socks,Adidas Ankle Socks #1985,Adidas,498.17,Women,SKU-001985,7
1986,121.39,Shorts,Versace Bermuda Shorts #1986,Versace,357.4,Kids,SKU-001986,1
1987,24.42,Accessories,J.Crew Belts #1987,J.Crew,70.82,Men,SKU-001987,7
1988,55.59,Dresses,Nike Mini Dresses #1988,Nike,142.84,Kids,SKU-001988,3
1989,178.81,Intimates,Zara Lingerie #1989,Zara,481.4,Men,SKU-001989,10
1990,196.6,Socks,Abercrombie Ankle Socks #1990,Abercrombie,574.39,Women,SKU-001990,4
1991,150.55,Pants & Capris,Banana Republic Jeans #1991,Banana Republic,319.42,Kids,SKU-001991,8
1992,118.35,Socks,Calvin Klein Crew Socks #1992,Calvin Klein,307.12,Kids,SKU-001992,9
