order_id,user_id,status,gender,created_at,returned_at,shipped_at,delivered_at,num_of_item,order_total
20722,1966,Complete,M,2022-11-19 21:41:30,,2022-11-22 21:41:30,2022-11-26 21:41:30,2,208.17
20723,7915,Complete,F,2023-07-31 07:24:29,,2023-08-03 07:24:29,2023-08-06 07:24:29,5,1106.93
20724,7933,Cancelled,M,2024-01-10 01:30:16,,,,5,1929.64
20725,7977,Complete,M,2023-08-24 11:21:49,,2023-08-26 11:21:49,2023-08-31 11:21:49,2,265.05
20726,5319,Complete,M,2022-06-21 11:06:10,,2022-06-23 11:06:10,2022-06-27 11:06:10,3,561.68
20727,5290,Shipped,M,2024-12-29 22:30:56,,2024-12-30 22:30:56,2025-01-05 22:30:56,1,663.52
20728,1030,Shipped,F,2020-10-18 03:10:22,,2020-10-21 03:10:22,2020-10-26 03:10:22,4,1400.22
20729,4162,Complete,M,2024-11-29 17:31:44,,2024-12-01 17:31:44,2024-12-05 17:31:44,2,717.86
20730,5733,Complete,F,2023-07-14 12:08:12,,2023-07-16 12:08:12,2023-07-22 12:08:12,1,283.1
20731,9753,Shipped,M,2020-07-08 07:27:24,,2020-07-09 07:27:24,2020-07-14 07:27:24,2,582.71
20732,1108,Complete,M,2024-03-04 20:04:29,,2024-03-05 20:04:29,2024-03-07 20:04:29,5,2102.02
20733,4140,Returned,F,2023-01-13 02:14:33,2023-01-21 02:14:33,2023-01-15 02:14:33,2023-01-17 02:14:33,2,893.56
20734,5882,Complete,M,2022-06-28 08:53:30,,2022-06-29 08:53:30,2022-07-05 08:53:30,4,676.32
20735,2050,Returned,F,2022-10-11 21:34:54,2022-11-05 21:34:54,2022-10-12 21:34:54,2022-10-18 21:34:54,5,1401.48
20736,217,Complete,F,2023-03-23 07:40:27,,2023-03-26 07:40:27,2023-04-02 07:40:27,5,1304.87
20737,9241,Complete,F,2022-01-09 00:36:29,,2022-01-10 00:36:29,2022-01-16 00:36:29,1,135.18
20738,3971,Complete,F,2021-12-27 11:32:08,,2021-12-29 11:32:08,2021-12-31 11:32:08,1,365.83
20739,1376,Complete,M,2024-02-19 13:45:20,,2024-02-20 13:45:20,2024-02-24 13:45:20,1,105.62
20740,9271,Complete,F,2023-09-14 22:26:49,,2023-09-15 22:26:49,2023-09-18 22:26:49,1,109.72
20741,8728,Complete,F,2020-11-20 19:56:22,,2020-11-22 19:56:22,2020-11-28 19:56:22,2,811.53
20742,5056,Processing,M,2023-06-21 20:25:20,,,,1,143.43
20743,1164,Complete,M,2022-12-13 11:17:10,,2022-12-15 11:17:10,2022-12-17 11:17:10,2,691.49
20744,3320,Processing,F,2022-08-04 06:30:49,,,,1,255.28
20745,9505,Shipped,M,2022-07-29 21:43:46,,2022-08-01 21:43:46,2022-08-06 21:43:46,5,1142.81
20746,2197,Complete,M,2020-12-15 15:07:20,,2020-12-17 15:07:20,2020-12-24 15:07:20,1,303.17
20747,968,Processing,F,2021-01-13 11:50:08,,,,4,1219.68
20748,2096,Shipped,F,2023-09-07 22:50:09,,2023-09-08 22:50:09,2023-09-11 22:50:09,3,882.72
20749,2191,Complete,M,2023-04-18 12:40:27,,2023-04-20 12:40:27,2023-04-27 12:40:27,4,714.31
20750,1603,Processing,F,2022-08-08 11:10:27,,,,5,1507.51
20751,9026,Shipped,F,2023-09-29 12:29:29,,2023-09-30 12:29:29,2023-10-04 12:29:29,1,41.0
20752,9139,Shipped,F,2024-07-11 00:33:59,,2024-07-12 00:33:59,2024-07-18 00:33:59,2,681.57
20753,66,Shipped,F,2023-05-10 19:50:27,,2023-05-11 19:50:27,2023-05-17 19:50:27,1,281.77
20754,3793,Complete,M,2024-08-06 14:48:15,,2024-08-09 14:48:15,2024-08-12 14:48:15,1,267.75
20755,4699,Complete,F,2023-03-09 23:10:25,,2023-03-10 23:10:25,2023-03-13 23:10:25,1,351.78
20756,4464,Cancelled,F,2024-07-22 18:37:58,,,,2,410.52
20757,8668,Returned,F,2022-06-14 04:32:27,2022-07-17 04:32:27,2022-06-15 04:32:27,2022-06-22 04:32:27,1,397.88
20758,724,Processing,F,2024-05-19 18:32:34,,,,2,606.61
20759,1746,Cancelled,M,2022-10-09 14:29:50,,,,1,264.65
20760,4178,Shipped,M,2024-04-26 11:31:44,,2024-04-27 11:31:44,2024-05-04 11:31:44,4,985.14
20761,5436,Complete,M,2021-07-02 00:52:54,,2021-07-03 00:52:54,2021-07-06 00:52:54,2,1007.26
20762,8437,Complete,M,2023-08-15 13:49:23,,2023-08-17 13:49:23,2023-08-22 13:49:23,2,530.82
20763,6276,Complete,M,2023-05-11 00:36:45,,2023-05-12 00:36:45,2023-05-16 00:36:45,1,127.41
20764,581,Complete,M,2022-12-18 07:29:25,,2022-12-19 07:29:25,2022-12-26 07:29:25,1,39.67
20765,9603,Returned,F,2023-08-14 22:53:56,2023-09-16 22:53:56,2023-08-15 22:53:56,2023-08-21 22:53:56,4,1116.37
20766,5663,Complete,F,2023-11-20 08:25:42,,2023-11-22 08:25:42,2023-11-24 08:25:42,1,71.84
20767,253,Complete,M,2023-08-28 17:53:31,,2023-08-31 17:53:31,2023-09-07 17:53:31,1,70.41
20768,8997,Returned,F,2024-07-03 01:44:18,2024-07-28 01:44:18,2024-07-04 01:44:18,2024-07-11 01:44:18,4,1215.42
20769,4591,Complete,F,2024-04-16 22:33:44,,2024-04-17 22:33:44,2024-04-23 22:33:44,3,883.39
20770,5940,Complete,M,2023-07-21 16:54:41,,2023-07-24 16:54:41,2023-07-30 16:54:41,1,269.27
20771,6265,Complete,F,2024-06-23 21:42:28,,2024-06-26 21:42:28,2024-06-29 21:42:28,2,724.4
20772,2983,Cancelled,M,2024-07-26 16:39:30,,,,1,19.19
20773,7607,Complete,M,2020-02-25 00:46:53,,2020-02-26 00:46:53,2020-03-03 00:46:53,1,26.69
20774,3966,Returned,M,2021-11-10 12:14:32,2021-12-15 12:14:32,2021-11-12 12:14:32,2021-11-19 12:14:32,1,113.81
20775,3480,Complete,F,2021-09-17 18:07:27,,2021-09-18 18:07:27,2021-09-20 18:07:27,1,245.49
20776,6532,Complete,M,2022-11-23 23:15:04,,2022-11-26 23:15:04,2022-12-01 23:15:04,2,567.95
20777,4433,Returned,M,2023-02-25 06:34:48,2023-03-29 06:34:48,2023-02-26 06:34:48,2023-03-03 06:34:48,5,1169.17
20778,6091,Complete,F,2022-11-16 19:00:59,,2022-11-17 19:00:59,2022-11-24 19:00:59,4,1383.92
20779,6810,Returned,F,2022-09-19 08:30:30,2022-10-11 08:30:30,2022-09-22 08:30:30,2022-09-27 08:30:30,2,272.34
20780,2411,Returned,M,2024-09-15 02:37:40,2024-10-15 02:37:40,2024-09-16 02:37:40,2024-09-21 02:37:40,1,385.89
20781,2531,Complete,M,2023-01-12 19:49:36,,2023-01-13 19:49:36,2023-01-19 19:49:36,3,674.4
20782,6943,Processing,M,2024-12-08 06:17:31,,,,1,407.52
20783,4044,Complete,F,2024-12-27 23:19:58,,2024-12-30 23:19:58,2025-01-04 23:19:58,1,244.14
20784,5162,Shipped,M,2024-01-04 04:14:17,,2024-01-05 04:14:17,2024-01-11 04:14:17,5,1581.33
20785,4825,Shipped,M,2024-02-17 22:49:13,,2024-02-18 22:49:13,2024-02-25 22:49:13,2,223.01
20786,6516,Shipped,F,2023-10-29 15:04:42,,2023-11-01 15:04:42,2023-11-07 15:04:42,1,155.56
20787,739,Complete,M,2020-12-18 21:10:02,,2020-12-21 21:10:02,2020-12-28 21:10:02,3,844.6
20788,3789,Returned,M,2020-06-28 00:08:04,2020-08-03 00:08:04,2020-07-01 00:08:04,2020-07-04 00:08:04,1,482.23
20789,9000,Processing,M,2022-01-13 05:08:13,,,,1,466.76
20790,9049,Cancelled,F,2024-06-10 09:03:50,,,,1,166.13
20791,5919,Cancelled,F,2024-12-29 07:20:56,,,,3,744.41
20792,7504,Complete,M,2023-09-12 20:18:02,,2023-09-15 20:18:02,2023-09-17 20:18:02,2,608.85
20793,6066,Complete,M,2021-01-26 09:38:51,,2021-01-28 09:38:51,2021-01-31 09:38:51,3,844.8
20794,2519,Complete,M,2024-02-21 08:26:43,,2024-02-22 08:26:43,2024-02-24 08:26:43,1,413.55
20795,9912,Complete,M,2021-11-25 17:33:46,,2021-11-28 17:33:46,2021-11-30 17:33:46,5,1371.33
20796,6861,Complete,F,2021-05-28 18:29:25,,2021-05-30 18:29:25,2021-06-01 18:29:25,2,495.52
20797,2569,Cancelled,M,2023-04-20 20:17:05,,,,1,254.57
20798,422,Returned,F,2023-09-29 01:19:05,2023-10-30 01:19:05,2023-09-30 01:19:05,2023-10-05 01:19:05,2,343.96
20799,1644,Complete,M,2023-07-28 11:08:31,,2023-07-29 11:08:31,2023-08-01 11:08:31,6,1545.65
20800,4392,Returned,F,2022-08-11 18:12:21,2022-09-08 18:12:21,2022-08-12 18:12:21,2022-08-19 18:12:21,3,1337.55
20801,7673,Complete,F,2022-11-19 00:56:23,,2022-11-20 00:56:23,2022-11-24 00:56:23,5,1188.59
20802,4953,Complete,M,2021-11-14 23:27:24,,2021-11-15 23:27:24,2021-11-20 23:27:24,2,912.13
20803,1251,Complete,M,2024-10-22 21:52:25,,2024-10-24 21:52:25,2024-10-26 21:52:25,1,306.33
20804,1435,Returned,F,2024-12-14 06:53:47,2025-01-14 06:53:47,2024-12-17 06:53:47,2024-12-24 06:53:47,1,51.33
20805,7716,Cancelled,F,2020-12-10 04:42:44,,,,1,274.0
20806,540,Complete,M,2024-08-25 08:13:40,,2024-08-27 08:13:40,2024-08-29 08:13:40,3,155.75
20807,4934,Complete,M,2024-03-09 17:33:54,,2024-03-11 17:33:54,2024-03-14 17:33:54,2,1372.36
20808,2733,Returned,M,2021-12-15 07:33:33,2022-01-15 07:33:33,2021-12-18 07:33:33,2021-12-24 07:33:33,2,735.07
20809,1574,Complete,M,2024-08-18 09:23:36,,2024-08-20 09:23:36,2024-08-23 09:23:36,2,616.65
20810,2527,Complete,M,2021-12-22 16:31:57,,2021-12-25 16:31:57,2021-12-31 16:31:57,4,1396.5
20811,6316,Complete,M,2022-05-03 16:55:17,,2022-05-05 16:55:17,2022-05-08 16:55:17,1,86.31
20812,6899,Complete,F,2022-09-27 06:32:02,,2022-09-30 06:32:02,2022-10-06 06:32:02,3,981.96
20813,8933,Cancelled,F,2022-02-05 23:35:37,,,,5,1504.02
20814,5104,Processing,M,2023-02-09 03:08:33,,,,4,1573.11
20815,8710,Processing,M,2023-07-01 21:22:05,,,,2,1035.04
20816,4779,Complete,F,2024-10-11 08:29:08,,2024-10-12 08:29:08,2024-10-14 08:29:08,3,1059.76
20817,9322,Complete,F,2024-08-26 14:46:58,,2024-08-27 14:46:58,2024-08-29 14:46:58,1,473.97
20818,2977,Returned,F,2022-05-25 15:31:15,2022-06-30 15:31:15,2022-05-28 15:31:15,2022-05-31 15:31:15,1,123.42
20819,3082,Returned,F,2024-07-15 08:23:21,2024-08-09 08:23:21,2024-07-17 08:23:21,2024-07-21 08:23:21,2,1123.81
20820,9241,Returned,F,2021-08-19 15:21:32,2021-09-09 15:21:32,2021-08-21 15:21:32,2021-08-25 15:21:32,1,295.8
20821,8178,Complete,F,2024-11-05 09:03:03,,2024-11-07 09:03:03,2024-11-10 09:03:03,2,761.49
20822,3624,Shipped,F,2024-03-02 04:01:25,,2024-03-04 04:01:25,2024-03-09 04:01:25,1,309.25
20823,3347,Complete,F,2023-06-04 11:38:46,,2023-06-05 11:38:46,2023-06-08 11:38:46,1,366.55
20824,7423,Complete,F,2023-01-03 12:14:08,,2023-01-04 12:14:08,2023-01-10 12:14:08,2,442.89
20825,2641,Complete,F,2024-08-18 05:34:36,,2024-08-21 05:34:36,2024-08-23 05:34:36,1,586.39
20826,7429,Complete,F,2023-06-06 22:15:57,,2023-06-08 22:15:57,2023-06-13 22:15:57,1,137.87
20827,7665,Returned,M,2023-09-26 06:24:19,2023-10-07 06:24:19,2023-09-28 06:24:19,2023-10-02 06:24:19,4,1182.83
20828,4186,Complete,M,2022-10-08 20:56:16,,2022-10-09 20:56:16,2022-10-13 20:56:16,6,1643.84
20829,6420,Complete,M,2023-03-01 23:45:55,,2023-03-04 23:45:55,2023-03-06 23:45:55,1,256.21
20830,3426,Complete,M,2022-11-06 17:44:22,,2022-11-08 17:44:22,2022-11-13 17:44:22,1,368.79
20831,3749,Shipped,M,2024-07-03 20:29:28,,2024-07-06 20:29:28,2024-07-11 20:29:28,2,632.02
20832,7820,Complete,F,2022-02-22 03:45:31,,2022-02-25 03:45:31,2022-03-04 03:45:31,4,1176.1
20833,3990,Complete,F,2023-02-11 21:06:56,,2023-02-13 21:06:56,2023-02-17 21:06:56,1,361.32
20834,3612,Shipped,M,2023-05-12 10:48:41,,2023-05-15 10:48:41,2023-05-17 10:48:41,2,303.92
20835,4944,Shipped,F,2023-08-22 01:53:07,,2023-08-24 01:53:07,2023-08-27 01:53:07,2,481.16
20836,7138,Complete,F,2023-06-08 17:55:19,,2023-06-11 17:55:19,2023-06-13 17:55:19,1,335.86
20837,9010,Shipped,F,2024-08-02 13:02:05,,2024-08-03 13:02:05,2024-08-08 13:02:05,3,912.4
20838,3501,Shipped,F,2023-06-29 10:06:11,,2023-07-02 10:06:11,2023-07-05 10:06:11,1,258.97
20839,2859,Complete,F,2021-04-15 03:00:21,,2021-04-18 03:00:21,2021-04-20 03:00:21,1,270.13
20840,1254,Complete,F,2022-09-26 06:11:48,,2022-09-27 06:11:48,2022-10-03 06:11:48,2,520.46
20841,6882,Returned,F,2024-05-19 13:26:40,2024-06-09 13:26:40,2024-05-22 13:26:40,2024-05-25 13:26:40,1,380.78
20842,7076,Complete,F,2023-08-25 00:52:18,,2023-08-27 00:52:18,2023-09-02 00:52:18,2,524.21
20843,8744,Complete,M,2021-10-15 16:29:29,,2021-10-17 16:29:29,2021-10-20 16:29:29,3,1044.4
20844,3377,Returned,M,2020-11-10 12:39:56,2020-12-03 12:39:56,2020-11-13 12:39:56,2020-11-16 12:39:56,2,396.29
20845,6375,Complete,F,2023-08-02 16:06:22,,2023-08-03 16:06:22,2023-08-10 16:06:22,2,507.13
20846,8748,Returned,F,2022-05-14 04:07:14,2022-06-05 04:07:14,2022-05-16 04:07:14,2022-05-23 04:07:14,2,652.77
20847,8785,Complete,F,2024-07-24 04:22:49,,2024-07-25 04:22:49,2024-07-30 04:22:49,3,529.56
20848,844,Complete,M,2024-10-04 18:26:02,,2024-10-06 18:26:02,2024-10-09 18:26:02,2,586.04
20849,2559,Complete,F,2023-04-22 19:09:20,,2023-04-23 19:09:20,2023-04-30 19:09:20,3,632.23
20850,9664,Complete,M,2022-11-15 14:51:44,,2022-11-18 14:51:44,2022-11-22 14:51:44,6,2004.14
20851,1152,Returned,F,2023-07-05 20:40:35,2023-08-04 20:40:35,2023-07-06 20:40:35,2023-07-10 20:40:35,1,482.6
20852,468,Complete,M,2020-10-24 06:40:19,,2020-10-27 06:40:19,2020-10-30 06:40:19,1,369.83
20853,7781,Complete,F,2023-01-06 13:41:32,,2023-01-08 13:41:32,2023-01-13 13:41:32,4,1074.69
20854,3792,Complete,F,2023-03-04 14:06:49,,2023-03-05 14:06:49,2023-03-11 14:06:49,5,1117.24
20855,7639,Complete,F,2020-10-15 16:48:04,,2020-10-17 16:48:04,2020-10-19 16:48:04,2,717.97
20856,5782,Complete,F,2024-02-04 00:58:43,,2024-02-06 00:58:43,2024-02-11 00:58:43,1,71.93
20857,1196,Complete,F,2023-12-23 08:37:54,,2023-12-25 08:37:54,2023-12-30 08:37:54,5,2191.96
20858,2923,Complete,F,2023-12-21 19:47:40,,2023-12-24 19:47:40,2023-12-28 19:47:40,2,766.21
20859,7381,Shipped,M,2024-04-12 05:09:56,,2024-04-14 05:09:56,2024-04-19 05:09:56,1,29.59
20860,9752,Returned,F,2022-02-28 08:44:02,2022-04-03 08:44:02,2022-03-01 08:44:02,2022-03-08 08:44:02,1,229.35
20861,7531,Complete,F,2024-04-10 07:13:30,,2024-04-11 07:13:30,2024-04-16 07:13:30,4,847.75
20862,5396,Complete,F,2024-07-26 01:02:23,,2024-07-28 01:02:23,2024-08-03 01:02:23,1,357.27
20863,3677,Processing,M,2022-09-05 09:17:42,,,,5,1695.82
20864,3276,Complete,M,2024-11-26 05:56:24,,2024-11-28 05:56:24,2024-12-05 05:56:24,3,1216.49
20865,8632,Shipped,M,2022-12-23 11:33:14,,2022-12-25 11:33:14,2022-12-31 11:33:14,2,250.66
20866,4850,Complete,F,2023-04-10 11:25:34,,2023-04-13 11:25:34,2023-04-20 11:25:34,3,885.3
20867,2803,Returned,F,2023-03-20 04:09:20,2023-03-24 04:09:20,2023-03-21 04:09:20,2023-03-23 04:09:20,4,1734.63
20868,1374,Complete,M,2024-02-28 02:49:45,,2024-03-01 02:49:45,2024-03-04 02:49:45,1,538.09
20869,8561,Complete,M,2024-07-06 09:58:31,,2024-07-08 09:58:31,2024-07-12 09:58:31,2,591.09
20870,5827,Processing,M,2024-10-24 12:13:30,,,,1,139.07
20871,2757,Complete,F,2021-02-15 09:48:37,,2021-02-16 09:48:37,2021-02-21 09:48:37,1,114.82
20872,6436,Cancelled,F,2024-11-10 05:12:03,,,,2,451.42
20873,3689,Complete,F,2021-09-16 11:29:05,,2021-09-17 11:29:05,2021-09-23 11:29:05,4,1337.91
20874,8216,Complete,F,2023-10-10 22:07:00,,2023-10-13 22:07:00,2023-10-19 22:07:00,5,1524.46
20875,8819,Cancelled,F,2022-09-11 06:40:24,,,,3,638.8
20876,6669,Complete,F,2024-11-16 07:42:41,,2024-11-19 07:42:41,2024-11-25 07:42:41,1,211.7
20877,6151,Complete,M,2023-02-07 01:14:15,,2023-02-09 01:14:15,2023-02-11 01:14:15,1,255.8
20878,5010,Returned,F,2022-02-23 23:04:39,2022-03-17 23:04:39,2022-02-26 23:04:39,2022-03-04 23:04:39,2,103.54
20879,3800,Complete,F,2020-07-19 04:38:44,,2020-07-20 04:38:44,2020-07-22 04:38:44,2,1030.05
20880,5160,Complete,F,2021-10-18 15:22:02,,2021-10-19 15:22:02,2021-10-24 15:22:02,3,1035.79
20881,3497,Processing,M,2024-08-10 02:52:10,,,,5,1662.94
20882,5655,Returned,F,2024-08-05 14:22:13,2024-08-20 14:22:13,2024-08-07 14:22:13,2024-08-13 14:22:13,3,1376.17
20883,521,Complete,F,2023-04-25 09:17:58,,2023-04-28 09:17:58,2023-05-01 09:17:58,2,401.22
20884,9838,Cancelled,M,2021-06-06 08:00:28,,,,1,598.46
20885,8579,Shipped,F,2023-12-19 19:46:13,,2023-12-20 19:46:13,2023-12-22 19:46:13,3,1491.37
20886,3996,Complete,M,2023-07-18 10:15:02,,2023-07-20 10:15:02,2023-07-24 10:15:02,2,789.66
20887,5465,Complete,F,2022-09-28 16:37:22,,2022-09-29 16:37:22,2022-10-05 16:37:22,2,797.69
20888,9770,Complete,F,2024-08-12 11:48:21,,2024-08-14 11:48:21,2024-08-19 11:48:21,3,1023.57
20889,4247,Returned,M,2021-08-19 19:18:39,2021-09-03 19:18:39,2021-08-21 19:18:39,2021-08-26 19:18:39,2,260.08
20890,5990,Complete,M,2023-03-28 06:10:28,,2023-03-30 06:10:28,2023-04-06 06:10:28,1,395.95
20891,5029,Returned,M,2022-02-20 04:23:30,2022-03-14 04:23:30,2022-02-21 04:23:30,2022-02-25 04:23:30,2,468.65
20892,1440,Complete,F,2023-11-09 15:41:10,,2023-11-10 15:41:10,2023-11-14 15:41:10,1,373.67
20893,4467,Processing,F,2024-09-25 11:47:58,,,,1,264.69
20894,6966,Processing,F,2023-09-03 17:21:28,,,,2,321.37
20895,799,Complete,F,2024-04-07 08:44:37,,2024-04-09 08:44:37,2024-04-11 08:44:37,2,744.33
20896,6196,Complete,F,2022-02-05 20:52:59,,2022-02-06 20:52:59,2022-02-12 20:52:59,1,268.68
20897,2850,Complete,F,2023-09-25 12:34:29,,2023-09-26 12:34:29,2023-10-01 12:34:29,6,1458.26
20898,9123,Complete,M,2023-08-01 00:39:42,,2023-08-02 00:39:42,2023-08-07 00:39:42,1,352.54
20899,5464,Shipped,M,2024-03-22 03:07:15,,2024-03-25 03:07:15,2024-03-31 03:07:15,1,258.78
20900,6213,Complete,F,2024-01-30 02:40:50,,2024-02-01 02:40:50,2024-02-08 02:40:50,1,413.18
20901,9150,Shipped,F,2022-11-09 14:07:40,,2022-11-10 14:07:40,2022-11-14 14:07:40,3,925.93
20902,9086,Shipped,M,2023-06-02 19:13:37,,2023-06-03 19:13:37,2023-06-07 19:13:37,4,1167.91
20903,6831,Shipped,F,2021-04-04 14:26:35,,2021-04-06 14:26:35,2021-04-10 14:26:35,2,614.6
20904,6650,Complete,F,2022-08-17 21:59:56,,2022-08-18 21:59:56,2022-08-23 21:59:56,2,797.32
20905,4084,Complete,F,2024-08-04 03:54:30,,2024-08-05 03:54:30,2024-08-09 03:54:30,1,636.45
20906,8781,Complete,M,2024-05-28 04:11:46,,2024-05-31 04:11:46,2024-06-06 04:11:46,2,508.44
20907,9450,Cancelled,M,2024-12-03 10:59:26,,,,1,617.98
20908,1532,Complete,M,2022-12-10 18:06:43,,2022-12-11 18:06:43,2022-12-18 18:06:43,2,552.76
20909,3386,Complete,F,2024-08-19 16:52:52,,2024-08-20 16:52:52,2024-08-26 16:52:52,4,793.38
20910,2264,Processing,M,2024-09-11 22:30:15,,,,1,101.21
20911,6460,Complete,M,2023-11-08 05:11:20,,2023-11-09 05:11:20,2023-11-15 05:11:20,1,274.46
20912,1432,Shipped,M,2022-11-16 03:51:21,,2022-11-19 03:51:21,2022-11-25 03:51:21,3,709.63
20913,5372,Complete,F,2022-10-19 22:18:38,,2022-10-21 22:18:38,2022-10-28 22:18:38,3,525.72
20914,193,Returned,M,2022-08-25 10:19:18,2022-09-17 10:19:18,2022-08-28 10:19:18,2022-08-31 10:19:18,1,433.15
20915,6528,Complete,M,2023-10-15 19:00:32,,2023-10-17 19:00:32,2023-10-20 19:00:32,2,880.56
20916,7866,Complete,F,2024-11-22 06:46:29,,2024-11-23 06:46:29,2024-11-26 06:46:29,2,989.34
20917,5037,Complete,F,2024-10-06 08:39:24,,2024-10-08 08:39:24,2024-10-10 08:39:24,1,529.58
20918,6944,Complete,M,2024-07-21 02:47:43,,2024-07-24 02:47:43,2024-07-31 02:47:43,2,345.36
20919,1803,Shipped,M,2024-05-02 04:27:35,,2024-05-04 04:27:35,2024-05-11 04:27:35,2,956.76
20920,6169,Complete,F,2024-01-31 11:26:25,,2024-02-01 11:26:25,2024-02-08 11:26:25,1,565.94
20921,8567,Processing,M,2022-04-12 22:56:24,,,,1,169.08
20922,3339,Returned,M,2023-08-19 18:03:16,2023-09-02 18:03:16,2023-08-21 18:03:16,2023-08-27 18:03:16,2,477.3
20923,9628,Shipped,F,2020-12-07 11:09:20,,2020-12-09 11:09:20,2020-12-11 11:09:20,2,360.52
20924,5052,Cancelled,M,2024-12-02 23:38:10,,,,4,946.67
20925,7208,Complete,F,2022-11-14 15:28:34,,2022-11-16 15:28:34,2022-11-23 15:28:34,1,509.53
20926,67,Processing,M,2024-10-15 17:04:45,,,,2,647.39
20927,7841,Complete,F,2022-04-23 12:27:58,,2022-04-25 12:27:58,2022-05-01 12:27:58,2,719.57
20928,5762,Complete,F,2020-11-02 09:59:47,,2020-11-04 09:59:47,2020-11-11 09:59:47,1,243.15
20929,5467,Complete,F,2024-12-20 17:56:39,,2024-12-23 17:56:39,2024-12-25 17:56:39,1,48.38
20930,4102,Processing,F,2023-06-27 03:16:18,,,,2,498.45
20931,6209,Cancelled,F,2023-10-11 14:42:54,,,,1,92.13
20932,4382,Complete,F,2024-12-19 17:36:50,,2024-12-22 17:36:50,2024-12-27 17:36:50,3,882.6
20933,570,Complete,M,2023-02-16 09:57:00,,2023-02-18 09:57:00,2023-02-20 09:57:00,2,291.23
20934,1333,Complete,F,2022-08-24 06:17:55,,2022-08-25 06:17:55,2022-08-28 06:17:55,3,1459.75
20935,3337,Complete,M,2023-09-19 13:33:13,,2023-09-21 13:33:13,2023-09-24 13:33:13,5,1274.7
20936,1873,Complete,F,2023-04-09 08:28:43,,2023-04-12 08:28:43,2023-04-16 08:28:43,5,1407.55
20937,6969,Processing,M,2023-04-17 02:20:24,,,,1,63.55
20938,6388,Processing,F,2024-10-20 13:17:24,,,,1,303.69
20939,422,Complete,F,2024-01-14 15:06:15,,2024-01-15 15:06:15,2024-01-19 15:06:15,3,705.63
20940,199,Cancelled,M,2021-02-17 03:26:10,,,,5,1330.29
20941,3645,Cancelled,F,2020-11-10 09:41:08,,,,3,899.03
20942,4486,Complete,M,2024-05-13 13:02:46,,2024-05-15 13:02:46,2024-05-20 13:02:46,4,1008.7
20943,1644,Shipped,M,2023-03-27 03:42:25,,2023-03-30 03:42:25,2023-04-04 03:42:25,1,169.21
20944,5528,Complete,F,2023-10-10 08:46:34,,2023-10-11 08:46:34,2023-10-18 08:46:34,3,1360.55
20945,9459,Processing,F,2022-09-21 00:33:30,,,,1,109.6
20946,545,Cancelled,M,2022-02-26 09:47:49,,,,2,388.05
20947,9031,Complete,M,2023-07-14 09:12:09,,2023-07-15 09:12:09,2023-07-18 09:12:09,4,887.29
20948,130,Complete,F,2024-03-27 10:50:42,,2024-03-29 10:50:42,2024-04-05 10:50:42,3,702.17
20949,9935,Returned,F,2021-03-19 11:20:29,2021-04-14 11:20:29,2021-03-22 11:20:29,2021-03-25 11:20:29,6,2234.5
20950,7827,Shipped,F,2022-07-16 04:13:38,,2022-07-17 04:13:38,2022-07-22 04:13:38,1,488.49
20951,1629,Shipped,F,2024-09-29 00:58:32,,2024-09-30 00:58:32,2024-10-04 00:58:32,1,342.48
20952,6141,Shipped,F,2024-10-31 00:01:40,,2024-11-02 00:01:40,2024-11-06 00:01:40,3,890.12
20953,6813,Complete,M,2021-01-10 23:32:32,,2021-01-12 23:32:32,2021-01-15 23:32:32,1,287.32
20954,92,Shipped,F,2022-03-29 00:03:03,,2022-04-01 00:03:03,2022-04-08 00:03:03,2,762.32
20955,5106,Complete,M,2023-11-08 06:04:38,,2023-11-10 06:04:38,2023-11-14 06:04:38,2,407.27
20956,2127,Complete,M,2024-07-18 09:02:48,,2024-07-20 09:02:48,2024-07-25 09:02:48,2,515.64
20957,326,Complete,F,2021-12-13 20:41:41,,2021-12-16 20:41:41,2021-12-21 20:41:41,1,427.65
20958,3844,Processing,M,2022-10-26 10:34:01,,,,3,946.57
20959,6392,Returned,M,2022-09-16 17:54:11,2022-09-30 17:54:11,2022-09-17 17:54:11,2022-09-22 17:54:11,1,290.53
20960,1201,Complete,F,2024-08-07 10:10:48,,2024-08-08 10:10:48,2024-08-10 10:10:48,1,139.84
20961,5894,Returned,F,2022-04-21 18:26:01,2022-05-02 18:26:01,2022-04-24 18:26:01,2022-05-01 18:26:01,1,589.61
20962,1912,Complete,F,2020-12-23 06:18:03,,2020-12-25 06:18:03,2020-12-29 06:18:03,1,588.92
20963,4623,Processing,M,2023-04-18 23:48:20,,,,4,1480.98
20964,4044,Complete,F,2024-08-05 16:57:31,,2024-08-08 16:57:31,2024-08-10 16:57:31,1,153.65
20965,8113,Complete,F,2024-06-24 05:51:40,,2024-06-25 05:51:40,2024-07-01 05:51:40,2,467.95
20966,9123,Complete,M,2022-07-20 07:53:15,,2022-07-21 07:53:15,2022-07-28 07:53:15,1,42.47
20967,4291,Complete,F,2022-01-19 22:46:58,,2022-01-21 22:46:58,2022-01-27 22:46:58,3,644.58
20968,3620,Returned,M,2022-03-06 01:57:59,2022-04-08 01:57:59,2022-03-08 01:57:59,2022-03-10 01:57:59,1,141.39
20969,7473,Processing,M,2024-07-17 07:00:04,,,,1,326.23
20970,612,Complete,F,2022-06-09 08:27:19,,2022-06-12 08:27:19,2022-06-18 08:27:19,4,981.85
